time_s,step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
7.340000,367,-0.17473820,-0.27447814,-15.726439,-0.27447814,-15.726439,-0.21081561,-12.078845,-0.22354706,-12.808303,-0.61390144,-35.173961,-0.63238662,-36.233085,-0.06366253,-3.647594,-0.05093108,-2.918136,-9.42270660,-539.881320,-9.42446899,-539.982298,-0.08482935,-4.860364,-0.07923477,-4.539818,179.881320,179.982298,1.90833867,0
7.360000,368,-0.18327811,-0.28789261,-16.495031,-0.28789261,-16.495031,-0.22354706,-12.808303,-0.23658548,-13.555350,-0.63238662,-36.233085,-0.64588618,-37.006552,-0.06434555,-3.686729,-0.05130713,-2.939682,-9.42446899,-539.982298,-9.42613125,-540.077538,-0.07923477,-4.539818,-0.07449581,-4.268295,179.982298,179.922462,1.90817380,0
7.380000,369,-0.19169250,-0.30110988,-17.252325,-0.30110988,-17.252325,-0.23658548,-13.555350,-0.24983272,-14.314360,-0.64588618,-37.006552,-0.65462816,-37.507431,-0.06452440,-3.696976,-0.05127716,-2.937965,-9.42613125,-540.077538,-9.42770767,-540.167860,-0.07449581,-4.268295,-0.07052863,-4.040993,179.922462,179.832140,1.90589213,0
7.400000,370,-0.19990912,-0.31401652,-17.991821,-0.31401652,-17.991821,-0.24983272,-14.314360,-0.26318842,-15.079586,-0.65462816,-37.507431,-0.65834731,-37.720522,-0.06418380,-3.677461,-0.05082810,-2.912236,-9.42770767,-540.167860,-9.42920780,-540.253811,-0.07052863,-4.040993,-0.06696401,-3.836755,179.832140,179.746189,1.90358686,0
7.420000,371,-0.20785549,-0.32649866,-18.706995,-0.32649866,-18.706995,-0.26318842,-15.079586,-0.27654758,-15.845009,-0.65834731,-37.720522,-0.65683228,-37.633717,-0.06331024,-3.627409,-0.04995108,-2.861986,-9.42920780,-540.253811,-9.43063450,-540.335555,-0.06696401,-3.836755,-0.06348785,-3.637586,179.746189,179.664445,1.90144968,0
7.440000,372,-0.21547428,-0.33846623,-19.392686,-0.33846623,-19.392686,-0.27654758,-15.845009,-0.28980166,-16.604412,-0.65683228,-37.633717,-0.64992452,-37.237932,-0.06191865,-3.547677,-0.04866457,-2.788274,-9.43063450,-540.335555,-9.43198490,-540.412927,-0.06348785,-3.637586,-0.05982780,-3.427881,179.664445,179.587073,1.89966345,0
7.460000,373,-0.22271410,-0.34983850,-20.044269,-0.34983850,-20.044269,-0.28980166,-16.604412,-0.30284190,-17.351563,-0.64992452,-37.237932,-0.63768476,-36.536646,-0.06003684,-3.439857,-0.04699659,-2.692706,-9.43198490,-540.412927,-9.43325329,-540.485600,-0.05982780,-3.427881,-0.05584726,-3.199813,179.587073,179.514400,1.89833319,0
7.480000,374,-0.22952977,-0.36054453,-20.657680,-0.36054453,-20.657680,-0.30284190,-17.351563,-0.31556305,-18.080431,-0.63768476,-36.536646,-0.62033933,-35.542826,-0.05770263,-3.306117,-0.04498148,-2.577249,-9.43325329,-540.485600,-9.43442917,-540.552973,-0.05584726,-3.199813,-0.05149830,-2.950635,179.514400,179.447027,1.89752173,0
7.500000,375,-0.23589328,-0.37054032,-21.230397,-0.37054032,-21.230397,-0.31556305,-18.080431,-0.32786608,-18.785342,-0.62033933,-35.542826,-0.59823406,-34.276287,-0.05497727,-3.149965,-0.04267424,-2.445054,-9.43442917,-540.552973,-9.43550777,-540.614773,-0.05149830,-2.950635,-0.04679279,-2.681029,179.447027,179.385227,1.89723647,0
7.520000,376,-0.24176243,-0.37975955,-21.758619,-0.37975955,-21.758619,-0.32786608,-18.785342,-0.33966181,-19.461188,-0.59823406,-34.276287,-0.57191503,-32.768317,-0.05189347,-2.973277,-0.04009774,-2.297431,-9.43550777,-540.614773,-9.43648052,-540.670507,-0.04679279,-2.681029,-0.04185315,-2.398009,179.385227,179.329493,1.89742494,0
7.540000,377,-0.24712053,-0.38817602,-22.240848,-0.38817602,-22.240848,-0.33966181,-19.461188,-0.35087019,-20.103381,-0.57191503,-32.768317,-0.54178995,-31.042277,-0.04851422,-2.779660,-0.03730583,-2.137467,-9.43648052,-540.670507,-9.43734360,-540.719958,-0.04185315,-2.398009,-0.03669778,-2.102628,179.329493,179.280042,1.89808738,0
7.560000,378,-0.25194326,-0.39575157,-22.674894,-0.39575157,-22.674894,-0.35087019,-20.103381,-0.36142170,-20.707938,-0.54178995,-31.042277,-0.50842476,-29.130593,-0.04488137,-2.571513,-0.03432986,-1.966956,-9.43734360,-540.719958,-9.43809414,-540.762961,-0.03669778,-2.102628,-0.03143698,-1.801206,179.280042,179.237039,1.89916170,0
7.580000,379,-0.25621644,-0.40246385,-23.059480,-0.40246385,-23.059480,-0.36142170,-20.707938,-0.37125704,-21.271461,-0.50842476,-29.130593,-0.47229609,-27.060573,-0.04104215,-2.351542,-0.03120682,-1.788019,-9.43809414,-540.762961,-9.43873119,-540.799461,-0.03143698,-1.801206,-0.02611939,-1.496531,179.237039,179.200539,1.90061986,0
7.600000,380,-0.25992933,-0.40829605,-23.393640,-0.40829605,-23.393640,-0.37125704,-21.271461,-0.38032657,-21.791107,-0.47229609,-27.060573,-0.43388113,-24.859558,-0.03703901,-2.122179,-0.02796948,-1.602533,-9.43873119,-540.799461,-9.43925190,-540.829296,-0.02611939,-1.496531,-0.02078787,-1.191057,179.200539,179.170704,1.90244317,0
7.620000,381,-0.26308814,-0.41325790,-23.677933,-0.41325790,-23.677933,-0.38032657,-21.791107,-0.38859004,-22.264569,-0.43388113,-24.859558,-0.39362675,-22.553151,-0.03293133,-1.886826,-0.02466786,-1.413364,-9.43925190,-540.829296,-9.43965626,-540.852464,-0.02078787,-1.191057,-0.01546236,-0.885928,179.170704,179.147536,1.90461826,0
7.640000,382,-0.26569751,-0.41735667,-23.912776,-0.41735667,-23.912776,-0.38859004,-22.264569,-0.39601773,-22.690145,-0.39362675,-22.553151,-0.35208905,-20.173216,-0.02876663,-1.648207,-0.02133894,-1.222631,-9.43965626,-540.852464,-9.43994713,-540.869129,-0.01546236,-0.885928,-0.01023408,-0.586370,179.147536,179.130871,1.90707850,0
7.660000,383,-0.26776341,-0.42060179,-24.098707,-0.42060179,-24.098707,-0.39601773,-22.690145,-0.40259060,-23.066742,-0.35208905,-20.173216,-0.30978456,-17.749348,-0.02458405,-1.408563,-0.01801118,-1.031965,-9.43994713,-540.869129,-9.44013119,-540.879675,-0.01023408,-0.586370,-0.00603670,-0.345877,179.130871,179.120325,1.90920496,0
7.680000,384,-0.26914170,-0.42276680,-24.222754,-0.42276680,-24.222754,-0.40259060,-23.066742,-0.40829906,-23.393813,-0.30978456,-17.749348,-0.26714739,-15.306418,-0.02017620,-1.156011,-0.01446775,-0.828941,-9.44013119,-540.879675,-9.44023705,-540.885740,-0.00603670,-0.345877,-0.00391863,-0.224521,179.120325,179.114260,1.91023827,0
7.700000,385,-0.26959816,-0.42348382,-24.263836,-0.42348382,-24.263836,-0.40829906,-23.393813,-0.41311777,-23.669904,-0.26714739,-15.306418,-0.22282626,-12.767004,-0.01518476,-0.870023,-0.01036605,-0.593931,-9.44023705,-540.885740,-9.44030571,-540.889674,-0.00391863,-0.224521,-0.00319031,-0.182791,179.114260,179.110326,1.91049480,0
7.720000,386,-0.26897123,-0.42249903,-24.207411,-0.42249903,-24.207411,-0.41311777,-23.669904,-0.41697067,-23.890660,-0.22282626,-12.767004,-0.17378063,-9.956897,-0.00938126,-0.537507,-0.00552836,-0.316752,-9.44030571,-540.889674,-9.44036674,-540.893172,-0.00319031,-0.182791,-0.00314397,-0.180136,179.110326,179.106828,1.91033804,0
7.740000,387,-0.26693168,-0.41929531,-24.023852,-0.41929531,-24.023852,-0.41697067,-23.890660,-0.41972560,-24.048505,-0.17378063,-9.956897,-0.11738378,-6.725595,-0.00232464,-0.133192,0.00043029,0.024654,-9.44036674,-540.893172,-9.44043159,-540.896887,-0.00314397,-0.180136,-0.00325025,-0.186226,179.106828,179.103113,1.91007161,0
7.760000,388,-0.26315919,-0.41336951,-23.684328,-0.41336951,-23.684328,-0.41972560,-24.048505,-0.42117921,-24.131791,-0.11738378,-6.725595,-0.04972363,-2.848954,0.00635609,0.364177,0.00780970,0.447463,-9.44043159,-540.896887,-9.44049263,-540.900384,-0.00325025,-0.186226,-0.00329839,-0.188984,179.103113,179.099616,1.90985417,0
7.780000,389,-0.25713935,-0.40391356,-23.142542,-0.40391356,-23.142542,-0.42117921,-24.131791,-0.42104873,-24.124315,-0.04972363,-2.848954,0.03309559,1.896238,0.01726565,0.989249,0.01713517,0.981773,-9.44049263,-540.900384,-9.44044304,-540.897543,-0.00329839,-0.188984,0.00127481,0.073041,179.099616,179.102457,1.91130221,0
7.800000,390,-0.24934295,-0.39166701,-22.440867,-0.39166701,-22.440867,-0.42104873,-24.124315,-0.41895035,-24.004087,0.03309559,1.896238,0.13657680,7.825274,0.02938172,1.683449,0.02728334,1.563220,-9.44044304,-540.897543,-9.44010162,-540.877981,0.00127481,0.073041,0.01927672,1.104475,179.102457,179.122019,1.90081334,0
7.820000,391,-0.24091259,-0.37842461,-21.682133,-0.37842461,-21.682133,-0.41895035,-24.004087,-0.41454053,-23.751423,0.13657680,7.825274,0.25517997,14.620735,0.04052573,2.321954,0.03611591,2.069289,-9.44010162,-540.877981,-9.43923569,-540.828367,0.01927672,1.104475,0.04779172,2.738264,179.122019,179.171633,1.88520122,0
7.840000,392,-0.23231760,-0.36492363,-20.908584,-0.36492363,-20.908584,-0.41454053,-23.751423,-0.40775570,-23.362681,0.25517997,14.620735,0.37121150,21.268852,0.04961690,2.842839,0.04283208,2.454097,-9.43923569,-540.828367,-9.43777466,-540.744656,0.04779172,2.738264,0.07660723,4.389271,179.171633,179.255344,1.87123728,0
7.860000,393,-0.22370091,-0.35138857,-20.133082,-0.35138857,-20.133082,-0.40775570,-23.362681,-0.39883596,-22.851617,0.37121150,21.268852,0.47103950,26.988576,0.05636713,3.229599,0.04744738,2.718535,-9.43777466,-540.744656,-9.43581772,-540.632532,0.07660723,4.389271,0.09830294,5.632343,179.255344,179.367468,1.86336505,0
7.880000,394,-0.21507433,-0.33783796,-19.356690,-0.33783796,-19.356690,-0.39883596,-22.851617,-0.38819331,-22.241838,0.47103950,26.988576,0.54865927,31.435860,0.06099799,3.494928,0.05035535,2.885149,-9.43581772,-540.632532,-9.43354893,-540.502539,0.09830294,5.632343,0.11015785,6.311580,179.367468,179.497461,1.86273980,0
7.900000,395,-0.20641437,-0.32423493,-18.577293,-0.32423493,-18.577293,-0.38819331,-22.241838,-0.37627766,-21.559122,0.54865927,31.435860,0.60417545,34.616703,0.06395838,3.664545,0.05204272,2.981828,-9.43354893,-540.502539,-9.43115807,-540.365553,0.11015785,6.311580,0.11297549,6.473019,179.497461,179.634447,1.86825168,0
7.920000,396,-0.19771579,-0.31057125,-17.794422,-0.31057125,-17.794422,-0.37627766,-21.559122,-0.36348990,-20.826437,0.60417545,34.616703,0.64109612,36.732102,0.06570640,3.764700,0.05291864,3.032015,-9.43115807,-540.365553,-9.42879581,-540.230206,0.11297549,6.473019,0.10931041,6.263025,179.634447,179.769794,1.87780714,0
7.940000,397,-0.18899873,-0.29687852,-17.009886,-0.29687852,-17.009886,-0.36348990,-20.826437,-0.35014620,-20.061900,0.64109612,36.732102,0.66390383,38.038888,0.06661138,3.816551,0.05326769,3.052014,-9.42879581,-540.230206,-9.42655659,-540.101908,0.10931041,6.263025,0.10199618,5.843950,179.769794,179.898092,1.88931406,0
7.960000,398,-0.18031850,-0.28324366,-16.228666,-0.28324366,-16.228666,-0.35014620,-20.061900,-0.33647788,-19.278762,0.66390383,38.038888,0.67663294,38.768212,0.06690255,3.833234,0.05323422,3.050096,-9.42655659,-540.101908,-9.42448330,-539.983117,0.10199618,5.843950,0.09335671,5.348946,179.898092,179.983117,1.89936364,0
7.980000,399,-0.17175189,-0.26978725,-15.457671,-0.26978725,-15.457671,-0.33647788,-19.278762,-0.32265061,-18.486518,0.67663294,38.768212,0.68211919,39.082551,0.06669062,3.821091,0.05286336,3.028847,-9.42448330,-539.983117,-9.42258358,-539.874271,0.09335671,5.348946,0.08483885,4.860908,179.983117,179.874271,1.89899695,0
