time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
0.370000,18,2,74,-1.55913115,-2.44907761,-140.321811,-2.44907761,-140.321811,1.87001014,107.143689,1.79931688,103.093263,-13.19881248,-756.236250,-14.13864422,-810.084642,-4.31908774,-247.465499,-4.24839449,-243.415074,-5.39742756,-309.249819,-5.53715372,-317.255539,-28.40059090,-1627.233994,-27.94519043,-1601.141469,50.750181,42.744461,0.10788915,0
0.375000,18,3,75,-1.55913115,-2.44907761,-140.321811,-2.44907761,-140.321811,1.79931688,103.093263,1.72548318,98.862904,-14.13864422,-810.084642,-14.76674080,-846.071925,-4.24839449,-243.415074,-4.17456079,-239.184714,-5.53715372,-317.255539,-5.67444563,-325.121786,-27.94519043,-1601.141469,-27.45834351,-1573.247195,42.744461,34.878214,0.10788915,0
0.380000,19,0,76,-2.77380276,-4.35707951,-249.642267,-4.35707951,-249.642267,1.72548318,98.862904,1.64605057,94.311751,-14.76674080,-846.071925,-15.88652039,-910.230569,-6.08256269,-348.505170,-6.00313008,-343.954017,-5.67444563,-325.121786,-5.80747414,-332.743758,-27.45834351,-1573.247195,-26.60571289,-1524.395060,34.878214,27.256242,0.01904349,0
0.385000,19,1,77,-2.77380276,-4.35707951,-249.642267,-4.35707951,-249.642267,1.64605057,94.311751,1.56109977,89.444428,-15.88652039,-910.230569,-16.99015427,-973.464133,-6.00313008,-343.954017,-5.91817927,-339.086695,-5.80747414,-332.743758,-5.93572044,-340.091730,-26.60571289,-1524.395060,-25.64925385,-1469.593993,27.256242,19.908270,0.01904349,0
0.390000,19,2,78,-2.77380276,-4.35707951,-249.642267,-4.35707951,-249.642267,1.56109977,89.444428,1.47071838,84.265956,-16.99015427,-973.464133,-18.07626915,-1035.693932,-5.91817927,-339.086695,-5.82779789,-333.908223,-5.93572044,-340.091730,-6.05897284,-347.153572,-25.64925385,-1469.593993,-24.65044785,-1412.366625,19.908270,12.846428,0.01904349,0
0.395000,19,3,79,-2.77380276,-4.35707951,-249.642267,-4.35707951,-249.642267,1.47071838,84.265956,1.37500036,78.781717,-18.07626915,-1035.693932,-19.14359665,-1096.847293,-5.82779789,-333.908223,-5.73207986,-328.423984,-6.05897284,-347.153572,-6.17733908,-353.935458,-24.65044785,-1412.366625,-23.67323685,-1356.376559,12.846428,6.064542,0.01904349,0
0.400000,20,0,80,-2.21591377,-3.48074937,-199.432248,-3.48074937,-199.432248,1.37500036,78.781717,1.27404463,72.997380,-19.14359665,-1096.847293,-20.19113731,-1156.866952,-4.85574973,-278.213966,-4.75479400,-272.429629,-6.17733908,-353.935458,-6.29123259,-360.461075,-23.67323685,-1356.376559,-22.77866745,-1305.121508,6.064542,0.461075,0.05927015,0
0.405000,20,1,81,-2.21591377,-3.48074937,-199.432248,-3.48074937,-199.432248,1.27404463,72.997380,1.16795349,66.918806,-20.19113731,-1156.866952,-21.21823311,-1215.715206,-4.75479400,-272.429629,-4.64870286,-266.351054,-6.29123259,-360.461075,-6.40133667,-366.769574,-22.77866745,-1305.121508,-22.02084541,-1261.701503,0.461075,6.769574,0.05927015,0
0.410000,20,2,82,-2.21591377,-3.48074937,-199.432248,-3.48074937,-199.432248,1.16795349,66.918806,1.05683064,60.551936,-21.21823311,-1215.715206,-22.22456741,-1273.373914,-4.64870286,-266.351054,-4.53758001,-259.984184,-6.40133667,-366.769574,-6.50855827,-372.912920,-22.02084541,-1261.701503,-21.44430161,-1228.667977,6.769574,12.912920,0.05927015,0
0.415000,20,3,83,-2.21591377,-3.48074937,-199.432248,-3.48074937,-199.432248,1.05683064,60.551936,0.94077998,53.902723,-22.22456741,-1273.373914,-23.21013069,-1329.842531,-4.53758001,-259.984184,-4.42152935,-253.334971,-6.50855827,-372.912920,-6.61397028,-378.952583,-21.44430161,-1228.667977,-21.08237267,-1207.930976,12.912920,18.952583,0.05927015,0
0.420000,21,0,84,-1.12374651,-1.76517689,-101.137186,-1.76517689,-101.137186,0.94077998,53.902723,0.81990409,46.977044,-23.21013069,-1329.842531,-24.17517471,-1385.135480,-2.70595688,-155.039909,-2.58508098,-148.114230,-6.61397028,-378.952583,-6.71875048,-384.956046,-21.08237267,-1207.930976,-20.95605469,-1200.693489,18.952583,24.956046,0.13319288,0
0.425000,21,1,85,-1.12374651,-1.76517689,-101.137186,-1.76517689,-101.137186,0.81990409,46.977044,0.69430315,39.780640,-24.17517471,-1385.135480,-25.12018585,-1439.280630,-2.58508098,-148.114230,-2.45948005,-140.917827,-6.71875048,-384.956046,-6.82411432,-390.992950,-20.95605469,-1200.693489,-21.07272339,-1207.378113,24.956046,30.992950,0.13319288,0
0.430000,21,2,86,-1.12374651,-1.76517689,-101.137186,-1.76517689,-101.137186,0.69430315,39.780640,0.56407374,32.319045,-25.12018585,-1439.280630,-26.04588318,-1492.319180,-2.45948005,-140.917827,-2.32925063,-133.456231,-6.82411432,-390.992950,-6.93123579,-397.130558,-21.07272339,-1207.378113,-21.42432976,-1227.523674,30.992950,37.130558,0.13319288,0
0.435000,21,3,87,-1.12374651,-1.76517689,-101.137186,-1.76517689,-101.137186,0.56407374,32.319045,0.42930752,24.597509,-26.04588318,-1492.319180,-26.95324898,-1544.307411,-2.32925063,-133.456231,-2.19448441,-125.734695,-6.93123579,-397.130558,-7.04116058,-403.428784,-21.42432976,-1227.523674,-21.98491478,-1259.642830,37.130558,43.428784,0.13319288,0
0.440000,22,0,88,-0.44031146,-0.69163966,-39.628034,-0.69163966,-39.628034,0.42930752,24.597509,0.29008967,16.620914,-26.95324898,-1544.307411,-27.84357452,-1595.319307,-1.12094718,-64.225543,-0.98172933,-56.248947,-7.04116058,-403.428784,-7.15469933,-409.934075,-21.98491478,-1259.642830,-22.70776749,-1301.059239,43.428784,49.934075,0.20960830,0
0.445000,22,1,89,-0.44031146,-0.69163966,-39.628034,-0.69163966,-39.628034,0.29008967,16.620914,0.14929226,8.553816,-27.84357452,-1595.319307,-28.15948105,-1613.419417,-0.98172933,-56.248947,-0.84093192,-48.181850,-7.15469933,-409.934075,-7.27347326,-416.739320,-22.70776749,-1301.059239,-23.75483322,-1361.051687,49.934075,56.739320,0.20960830,0
0.450000,22,2,90,-0.44031146,-0.69163966,-39.628034,-0.69163966,-39.628034,0.14929226,8.553816,0.00879741,0.504054,-28.15948105,-1613.419417,-28.09897041,-1609.952413,-0.84093192,-48.181850,-0.70043707,-40.132088,-7.27347326,-416.739320,-7.39760542,-423.851569,-23.75483322,-1361.051687,-24.82646179,-1422.451481,56.739320,63.851569,0.20960830,0
0.455000,22,3,91,-0.44031146,-0.69163966,-39.628034,-0.69163966,-39.628034,0.00879741,0.504054,-0.12983015,-7.438720,-28.09897041,-1609.952413,-27.72551155,-1588.554797,-0.70043707,-40.132088,-0.56180951,-32.189314,-7.39760542,-423.851569,-7.52616024,-431.217218,-24.82646179,-1422.451481,-25.71098137,-1473.130720,63.851569,71.217218,0.20960830,0
0.460000,23,0,92,-0.03924535,-0.06164646,-3.532082,-0.06164646,-3.532082,-0.12983015,-7.438720,-0.25929171,-14.856321,-27.72551155,-1588.554797,-25.89231110,-1483.520148,0.06818369,3.906638,0.19764525,11.324239,-7.52616024,-431.217218,-7.65858698,-438.804711,-25.71098137,-1473.130720,-26.48538208,-1517.500612,71.217218,78.804711,0.27805451,0
0.465000,23,1,93,-0.03924535,-0.06164646,-3.532082,-0.06164646,-3.532082,-0.25929171,-14.856321,-0.37978956,-21.760339,-25.89231110,-1483.520148,-24.09957314,-1380.803829,0.19764525,11.324239,0.31814310,18.228257,-7.65858698,-438.804711,-7.79158354,-446.424852,-26.48538208,-1517.500612,-26.59928131,-1524.026557,78.804711,86.424852,0.27805451,0
0.470000,23,2,94,-0.03924535,-0.06164646,-3.532082,-0.06164646,-3.532082,-0.37978956,-21.760339,-0.49151230,-28.161580,-24.09957314,-1380.803829,-22.34454536,-1280.248145,0.31814310,18.228257,0.42986584,24.629498,-7.79158354,-446.424852,-7.92226315,-453.912242,-26.59928131,-1524.026557,-26.13596916,-1497.480726,86.424852,93.912242,0.27805451,0
0.475000,23,3,95,-0.03924535,-0.06164646,-3.532082,-0.06164646,-3.532082,-0.49151230,-28.161580,-0.59463078,-34.069834,-22.34454536,-1280.248145,-20.62369537,-1181.650703,0.42986584,24.629498,0.53298432,30.537752,-7.92226315,-453.912242,-8.04832458,-461.135031,-26.13596916,-1497.480726,-25.21230888,-1444.558891,93.912242,101.135031,0.27805451,0
0.480000,24,0,96,0.26408628,0.41482577,23.767766,0.41482577,23.767766,-0.59463078,-34.069834,-0.68929797,-39.493865,-20.62369537,-1181.650703,-18.93343925,-1084.806161,1.00945655,57.837600,1.10412374,63.261630,-8.04832458,-461.135031,-8.16811085,-467.998278,-25.21230888,-1444.558891,-23.95729446,-1372.651861,101.135031,107.998278,-0.15923920,0
0.485000,24,1,97,0.26408628,0.41482577,23.767766,0.41482577,23.767766,-0.68929797,-39.493865,-0.77565157,-44.441562,-18.93343925,-1084.806161,-17.27072525,-989.539666,1.10412374,63.261630,1.19047734,68.209327,-8.16811085,-467.998278,-8.28057480,-474.441988,-23.95729446,-1372.651861,-22.49288177,-1288.747195,107.998278,114.441988,-0.15923920,0
0.490000,24,2,98,0.26408628,0.41482577,23.767766,0.41482577,23.767766,-0.77565157,-44.441562,-0.85381818,-48.920178,-17.27072525,-989.539666,-15.63331699,-895.723084,1.19047734,68.209327,1.26864395,72.687944,-8.28057480,-474.441988,-8.38518143,-480.435506,-22.49288177,-1288.747195,-20.92133141,-1198.703991,114.441988,120.435506,-0.15923920,0
0.495000,24,3,99,0.26408628,0.41482577,23.767766,0.41482577,23.767766,-0.85381818,-48.920178,-0.92391723,-52.936558,-15.63331699,-895.723084,-14.01981258,-803.276091,1.26864395,72.687944,1.33874300,76.704324,-8.38518143,-480.435506,-8.48178101,-485.970254,-20.92133141,-1198.703991,-19.31982994,-1106.944717,120.435506,125.970254,-0.15923920,0
0.500000,25,0,100,-0.36439732,-0.57239395,-32.795758,-0.57239395,-32.795758,-0.92391723,-52.936558,-0.98606467,-56.497344,-14.01981258,-803.276091,-12.42948723,-712.157160,0.35152328,20.140800,0.41367072,23.701586,-8.48178101,-485.970254,-8.57048512,-491.052625,-19.31982994,-1106.944717,-17.74082184,-1016.474216,125.970254,131.052625,-0.13695139,0
0.505000,25,1,101,-0.36439732,-0.57239395,-32.795758,-0.57239395,-32.795758,-0.98606467,-56.497344,-1.04037511,-59.609103,-12.42948723,-712.157160,-10.86208534,-622.351647,0.41367072,23.701586,0.46798116,26.813345,-8.57048512,-491.052625,-8.65156364,-495.698083,-17.74082184,-1016.474216,-16.21567535,-929.089760,131.052625,135.698083,-0.13695139,0
0.510000,25,2,102,-0.36439732,-0.57239395,-32.795758,-0.57239395,-32.795758,-1.04037511,-59.609103,-1.08696318,-62.278403,-10.86208534,-622.351647,-9.31762123,-533.860372,0.46798116,26.813345,0.51456922,29.482645,-8.65156364,-495.698083,-8.72536182,-499.926407,-16.21567535,-929.089760,-14.75966167,-845.666321,135.698083,139.926407,-0.13695139,0
0.515000,25,3,103,-0.36439732,-0.57239395,-32.795758,-0.57239395,-32.795758,-1.08696318,-62.278403,-1.12594438,-64.511861,-9.31762123,-533.860372,-7.79623365,-446.691284,0.51456922,29.482645,0.55355042,31.716103,-8.72536182,-499.926407,-8.79224586,-503.758580,-14.75966167,-845.666321,-13.37687111,-766.438258,139.926407,143.758580,-0.13695139,0
0.520000,26,0,104,-0.65793324,-1.03347909,-59.213990,-1.03347909,-59.213990,-1.12594438,-64.511861,-1.15743482,-66.316130,-7.79623365,-446.691284,-6.29808474,-360.853674,0.09246528,5.297870,0.12395573,7.102140,-8.79224586,-503.758580,-8.85256767,-507.214766,-13.37687111,-766.438258,-12.06436062,-691.236946,143.758580,147.214766,0.17645678,0
0.525000,26,1,105,-0.65793324,-1.03347909,-59.213990,-1.03347909,-59.213990,-1.15743482,-66.316130,-1.18155134,-67.697905,-6.29808474,-360.853674,-4.82330656,-276.355109,0.12395573,7.102140,0.14807224,8.483915,-8.85256767,-507.214766,-8.90664387,-510.313103,-12.06436062,-691.236946,-10.81532574,-619.672519,147.214766,150.313103,0.17645678,0
0.530000,26,2,106,-0.65793324,-1.03347909,-59.213990,-1.03347909,-59.213990,-1.18155134,-67.697905,-1.19841123,-68.663905,-4.82330656,-276.355109,-3.37197256,-193.199796,0.14807224,8.483915,0.16493213,9.449915,-8.90664387,-510.313103,-8.95475006,-513.069385,-10.81532574,-619.672519,-9.62131119,-551.260524,150.313103,153.069385,0.17645678,0
0.535000,26,3,107,-0.65793324,-1.03347909,-59.213990,-1.03347909,-59.213990,-1.19841123,-68.663905,-1.20813167,-69.220846,-3.37197256,-193.199796,-1.94408858,-111.388071,0.16493213,9.449915,0.17465258,10.006856,-8.95475006,-513.069385,-8.99711800,-515.496889,-9.62131119,-551.260524,-8.47362804,-485.503124,153.069385,155.496889,0.17645678,0
0.540000,27,0,108,-0.69532311,-1.09221101,-62.579081,-1.09221101,-62.579081,-1.20813167,-69.220846,-1.21424294,-69.570995,-1.94408858,-111.388071,-1.22226012,-70.030346,0.11592066,6.641765,0.12203193,6.991914,-8.99711800,-515.496889,-9.03593922,-517.721181,-8.47362804,-485.503124,-7.76430273,-444.861777,155.496889,157.721181,-0.09050047,0
0.545000,27,1,109,-0.69532311,-1.09221101,-62.579081,-1.09221101,-62.579081,-1.21424294,-69.570995,-1.21725249,-69.743430,-1.22226012,-70.030346,-0.60192245,-34.487616,0.12203193,6.991914,0.12504148,7.164349,-9.03593922,-517.721181,-9.07161903,-519.765484,-7.76430273,-444.861777,-7.13605881,-408.866052,157.721181,159.765484,-0.09050047,0
0.550000,27,2,110,-0.69532311,-1.09221101,-62.579081,-1.09221101,-62.579081,-1.21725249,-69.743430,-1.21762323,-69.764672,-0.60192245,-34.487616,-0.07414678,-4.248297,0.12504148,7.164349,0.12541223,7.185591,-9.07161903,-519.765484,-9.10453129,-521.651217,-7.13605881,-408.866052,-6.58237123,-377.142091,159.765484,161.651217,-0.09050047,0
0.555000,27,3,111,-0.69532311,-1.09221101,-62.579081,-1.09221101,-62.579081,-1.21762323,-69.764672,-1.21577477,-69.658763,-0.07414678,-4.248297,0.36968088,21.181154,0.12541223,7.185591,0.12356377,7.079682,-9.10453129,-521.651217,-9.13501740,-523.397943,-6.58237123,-377.142091,-6.09718847,-349.343166,161.651217,163.397943,-0.09050047,0
0.560000,28,0,112,-0.59250462,-0.93070412,-53.325418,-0.93070412,-53.325418,-1.21577477,-69.658763,-1.21277368,-69.486813,0.36968088,21.181154,0.60020828,34.389401,0.28507066,16.333346,0.28206956,16.161396,-9.13501740,-523.397943,-9.16381645,-525.048007,-6.09718847,-349.343166,-5.75980043,-330.012256,163.397943,165.048007,0.26791257,0
0.565000,28,1,113,-0.59250462,-0.93070412,-53.325418,-0.93070412,-53.325418,-1.21277368,-69.486813,-1.20884073,-69.261472,0.60020828,34.389401,0.78659379,45.068505,0.28206956,16.161396,0.27813661,15.936054,-9.16381645,-525.048007,-9.19114590,-526.613869,-5.75980043,-330.012256,-5.46593142,-313.174801,165.048007,166.613869,0.26791257,0
0.570000,28,2,114,-0.59250462,-0.93070412,-53.325418,-0.93070412,-53.325418,-1.20884073,-69.261472,-1.20417202,-68.993974,0.78659379,45.068505,0.93373621,53.499144,0.27813661,15.936054,0.27346790,15.668556,-9.19114590,-526.613869,-9.21720695,-528.107057,-5.46593142,-313.174801,-5.21217871,-298.635842,166.613869,168.107057,0.26791257,0
0.575000,28,3,115,-0.59250462,-0.93070412,-53.325418,-0.93070412,-53.325418,-1.20417202,-68.993974,-1.19894099,-68.694259,0.93373621,53.499144,1.04621291,59.943584,0.27346790,15.668556,0.26823688,15.368841,-9.21720695,-528.107057,-9.24218369,-529.538119,-5.21217871,-298.635842,-4.99532700,-286.211154,168.107057,169.538119,0.26791257,0
0.580000,29,0,116,-0.44771484,-0.70326883,-40.294336,-0.70326883,-40.294336,-1.19894099,-68.694259,-1.19140697,-68.262591,1.04621291,59.943584,1.50679970,86.333263,0.49567217,28.399923,0.48813814,27.968255,-9.24218369,-529.538119,-9.26504612,-530.848040,-4.99532700,-286.211154,-4.57257748,-261.989391,169.538119,170.848040,0.58147836,0
0.585000,29,1,117,-0.44771484,-0.70326883,-40.294336,-0.70326883,-40.294336,-1.19140697,-68.262591,-1.18202937,-67.725294,1.50679970,86.333263,1.87551713,107.459216,0.48813814,27.968255,0.47876054,27.430958,-9.26504612,-530.848040,-9.28615189,-532.057311,-4.57257748,-261.989391,-4.22122669,-241.858474,170.848040,172.057311,0.58147836,0
0.590000,29,2,118,-0.44771484,-0.70326883,-40.294336,-0.70326883,-40.294336,-1.18202937,-67.725294,-1.17121530,-67.105693,1.87551713,107.459216,2.16282105,123.920518,0.47876054,27.430958,0.46794647,26.811358,-9.28615189,-532.057311,-9.30582237,-533.184347,-4.22122669,-241.858474,-3.93408799,-225.406638,172.057311,173.184347,0.58147836,0
0.595000,29,3,119,-0.44771484,-0.70326883,-40.294336,-0.70326883,-40.294336,-1.17121530,-67.105693,-1.15932310,-66.424321,2.16282105,123.920518,2.37844658,136.274951,0.46794647,26.811358,0.45605427,26.129985,-9.30582237,-533.184347,-9.32434464,-534.245594,-3.93408799,-225.406638,-3.70451880,-212.253292,173.184347,174.245594,0.58147836,0
0.600000,30,0,120,-0.29643992,-0.46564674,-26.679593,-0.46564674,-26.679593,-1.15932310,-66.424321,-1.14400029,-65.546388,2.37844658,136.274951,3.06455064,175.585818,0.69367635,39.744727,0.67835355,38.866795,-9.32434464,-534.245594,-9.34026814,-535.157944,-3.70451880,-212.253292,-3.18468237,-182.468859,174.245594,175.157944,0.90537590,0
0.605000,30,1,121,-0.29643992,-0.46564674,-26.679593,-0.46564674,-26.679593,-1.14400029,-65.546388,-1.12597954,-64.513876,3.06455064,175.585818,3.60414100,206.502068,0.67835355,38.866795,0.66033280,37.834282,-9.34026814,-535.157944,-9.35411167,-535.951120,-3.18468237,-182.468859,-2.76868367,-158.633889,175.157944,175.951120,0.90537590,0
0.610000,30,2,122,-0.29643992,-0.46564674,-26.679593,-0.46564674,-26.679593,-1.12597954,-64.513876,-1.10590708,-63.363808,3.60414100,206.502068,4.01449299,230.013505,0.66033280,37.834282,0.64026034,36.684215,-9.35411167,-535.951120,-9.36633492,-536.651460,-2.76868367,-158.633889,-2.44460392,-140.065487,175.951120,176.651460,0.90537590,0
0.615000,30,3,123,-0.29643992,-0.46564674,-26.679593,-0.46564674,-26.679593,-1.10590708,-63.363808,-1.08434904,-62.128623,4.01449299,230.013505,4.31162024,247.037642,0.64026034,36.684215,0.61870229,35.449030,-9.36633492,-536.651460,-9.37734222,-537.282132,-2.44460392,-140.065487,-2.20148921,-126.136040,176.651460,177.282132,0.90537590,0
0.620000,31,0,124,-0.15828082,-0.24862693,-14.245274,-0.24862693,-14.245274,-1.08434904,-62.128623,-1.05901229,-60.676935,4.31162024,247.037642,5.06734657,290.337572,0.83572210,47.883349,0.81038536,46.431661,-9.37734222,-537.282132,-9.38569641,-537.760792,-2.20148921,-126.136040,-1.67086196,-95.733338,177.282132,177.760792,1.43696558,0
0.625000,31,1,125,-0.15828082,-0.24862693,-14.245274,-0.24862693,-14.245274,-1.05901229,-60.676935,-1.03080308,-59.060666,5.06734657,290.337572,5.64184570,323.253947,0.81038536,46.431661,0.78217615,44.815392,-9.38569641,-537.760792,-9.39201355,-538.122738,-1.67086196,-95.733338,-1.26335847,-72.385109,177.760792,178.122738,1.43696558,0
0.630000,31,2,126,-0.15828082,-0.24862693,-14.245274,-0.24862693,-14.245274,-1.03080308,-59.060666,-1.00051510,-57.325293,5.64184570,323.253947,6.05759525,347.074642,0.78217615,44.815392,0.75188817,43.080019,-9.39201355,-538.122738,-9.39682961,-538.398677,-1.26335847,-72.385109,-0.96327168,-55.191402,178.122738,178.398677,1.43696558,0
0.635000,31,3,127,-0.15828082,-0.24862693,-14.245274,-0.24862693,-14.245274,-1.00051510,-57.325293,-0.96883857,-55.510361,6.05759525,347.074642,6.33531189,362.986633,0.75188817,43.080019,0.72021164,41.265087,-9.39682961,-538.398677,-9.40061092,-538.615331,-0.96327168,-55.191402,-0.75623024,-43.328801,178.398677,178.615331,1.43696558,0
0.640000,32,0,128,-0.04964897,-0.07798842,-4.468408,-0.07798842,-4.468408,-0.96883857,-55.510361,-0.93382490,-53.504225,6.33531189,362.986633,7.00273371,401.227086,0.89085015,51.041954,0.85583647,49.035818,-9.40061092,-538.615331,-9.40215015,-538.703522,-0.75623024,-43.328801,-0.30791217,-17.642068,178.615331,178.703522,1.65536284,0
0.645000,32,1,129,-0.04964897,-0.07798842,-4.468408,-0.07798842,-4.468408,-0.93382490,-53.504225,-0.89642245,-51.361223,7.00273371,401.227086,7.48048782,428.600381,0.85583647,49.035818,0.81843402,46.892815,-9.40215015,-538.703522,-9.40207005,-538.698932,-0.30791217,-17.642068,0.01598919,0.916113,178.703522,178.698932,1.65536284,0
0.650000,32,2,130,-0.04964897,-0.07798842,-4.468408,-0.07798842,-4.468408,-0.89642245,-51.361223,-0.85745472,-49.128536,7.48048782,428.600381,7.79355049,446.537551,0.81843402,46.892815,0.77946629,44.660129,-9.40207005,-538.698932,-9.40090466,-538.632160,0.01598919,0.916113,0.23313294,13.357534,178.698932,178.632160,1.65536284,0
