time_s,policy_step,substep,physics_step,raw_action,processed_action_rad,processed_action_deg,joint_pos_target_rad,joint_pos_target_deg,actuator_force_pre_nm,actuator_force_post_nm,qfrc_actuator_pre_nm,qfrc_actuator_post_nm,cylinder_q_pre_rad,cylinder_q_pre_deg,cylinder_q_post_rad,cylinder_q_post_deg,cylinder_qd_pre_rad_s,cylinder_qd_pre_deg_s,cylinder_qd_post_rad_s,cylinder_qd_post_deg_s,tracking_error_pre_rad,tracking_error_pre_deg,tracking_error_post_rad,tracking_error_post_deg,pole_q_pre_rad,pole_q_pre_deg,pole_q_post_rad,pole_q_post_deg,pole_qd_pre_rad_s,pole_qd_pre_deg_s,pole_qd_post_rad_s,pole_qd_post_deg_s,pole_lift_pre_deg,pole_lift_post_deg,reward,done
3.570000,178,2,714,0.50861198,0.79892588,45.775081,0.79892588,45.775081,4.48636055,4.82308149,4.48636055,4.82308149,0.47533244,27.234543,0.40989250,23.485110,-14.89556026,-853.452737,-13.08798599,-749.886360,0.32359344,18.540538,0.38903338,22.289971,1.11815464,64.065542,1.14484346,65.594698,6.00000334,343.774868,5.33775663,305.830927,64.065542,65.594698,0.24807170,0
3.575000,178,3,715,0.50861198,0.79892588,45.775081,0.79892588,45.775081,4.82308149,5.07546520,4.82308149,5.07546520,0.40989250,23.485110,0.35374844,20.268293,-13.08798599,-749.886360,-11.22880936,-643.363385,0.38903338,22.289971,0.44517744,25.506788,1.14484346,65.594698,1.16776061,66.907754,5.33775663,305.830927,4.58342218,262.610747,65.594698,66.907754,0.24807170,0
3.580000,179,0,716,0.43947184,0.69032079,39.552468,0.69032079,39.552468,5.24574089,4.37690020,5.24574089,4.37690020,0.35374844,20.268293,0.30561420,17.510404,-11.22880936,-643.363385,-9.62684727,-551.577718,0.33657235,19.284175,0.38470659,22.042064,1.16776061,66.907754,1.18691921,68.005461,4.58342218,262.610747,3.83172417,219.541623,66.907754,68.005461,0.22337680,0
3.585000,179,1,717,0.43947184,0.69032079,39.552468,0.69032079,39.552468,4.37690020,4.52167988,4.37690020,4.52167988,0.30561420,17.510404,0.26559138,15.217265,-9.62684727,-551.577718,-8.00456619,-458.627860,0.38470659,22.042064,0.42472941,24.335202,1.18691921,68.005461,1.20208180,68.874214,3.83172417,219.541623,3.03250885,173.749958,68.005461,68.874214,0.22337680,0
3.590000,179,2,718,0.43947184,0.69032079,39.552468,0.69032079,39.552468,4.52167988,4.59852028,4.52167988,4.59852028,0.26559138,15.217265,0.23367043,13.388329,-8.00456619,-458.627860,-6.38419104,-365.787202,0.42472941,24.335202,0.45665036,26.164138,1.20208180,68.874214,1.21308613,69.504715,3.03250885,173.749958,2.20086193,126.100100,68.874214,69.504715,0.22337680,0
3.595000,179,3,719,0.43947184,0.69032079,39.552468,0.69032079,39.552468,4.59852028,4.61083174,4.59852028,4.61083174,0.23367043,13.388329,0.20973811,12.017108,-6.38419104,-365.787202,-4.78646374,-274.244171,0.45665036,26.164138,0.48058268,27.535360,1.21308613,69.504715,1.21983457,69.891372,2.20086193,126.100100,1.34969175,77.331641,69.504715,69.891372,0.22337680,0
3.600000,180,0,720,1.10985839,1.74336159,99.887261,1.74336159,99.887261,4.56263113,10.00000000,4.56263113,10.00000000,0.20973811,12.017108,0.20323606,11.644568,-4.78646374,-274.244171,-1.30040908,-74.507952,1.53362349,87.870153,1.54012553,88.242693,1.21983457,69.891372,1.22017825,69.911064,1.34969175,77.331641,0.06874375,3.938727,69.891372,69.911064,0.24488994,0
3.605000,180,1,721,1.10985839,1.74336159,99.887261,1.74336159,99.887261,10.00000000,10.00000000,10.00000000,10.00000000,0.20323606,11.644568,0.21386692,12.253672,-1.30040908,-74.507952,2.12617278,121.820727,1.54012553,88.242693,1.52949467,87.633590,1.22017825,69.911064,1.21406066,69.560552,0.06874375,3.938727,-1.22350585,-70.101722,69.911064,69.560552,0.24488994,0
3.610000,180,2,722,1.10985839,1.74336159,99.887261,1.74336159,99.887261,10.00000000,10.00000000,10.00000000,10.00000000,0.21386692,12.253672,0.24134022,13.827776,2.12617278,121.820727,5.49466038,314.820849,1.52949467,87.633590,1.50202137,86.059485,1.21406066,69.560552,1.20154035,68.843191,-1.22350585,-70.101722,-2.50406575,-143.472399,69.560552,68.843191,0.24488994,0
3.615000,180,3,723,1.10985839,1.74336159,99.887261,1.74336159,99.887261,10.00000000,10.00000000,10.00000000,10.00000000,0.24134022,13.827776,0.28537223,16.350624,5.49466038,314.820849,8.80640411,504.569788,1.50202137,86.059485,1.45798936,83.536637,1.20154035,68.843191,1.18279397,67.769103,-2.50406575,-143.472399,-3.74928379,-214.818137,68.843191,67.769103,0.24488994,0
3.620000,181,0,724,1.45995748,2.29329586,131.396174,2.29329586,131.396174,10.00000000,10.00000000,10.00000000,10.00000000,0.28537223,16.350624,0.34568584,19.806340,8.80640411,504.569788,12.06272316,691.143126,2.00792363,115.045550,1.94761002,111.589834,1.18279397,67.769103,1.15813494,66.356244,-3.74928379,-214.818137,-4.93180943,-282.571865,67.769103,66.356244,0.23904181,0
3.625000,181,1,725,1.45995748,2.29329586,131.396174,2.29329586,131.396174,10.00000000,10.00000000,10.00000000,10.00000000,0.34568584,19.806340,0.42201027,24.179408,12.06272316,691.143126,15.26488686,874.613592,1.94761002,111.589834,1.87128559,107.216766,1.15813494,66.356244,1.12804294,64.632099,-4.93180943,-282.571865,-6.01840639,-344.829286,66.356244,64.632099,0.23904181,0
3.630000,181,2,726,1.45995748,2.29329586,131.396174,2.29329586,131.396174,10.00000000,10.00000000,10.00000000,10.00000000,0.42201027,24.179408,0.51408070,29.454655,15.26488686,874.613592,18.41408920,1055.049595,1.87128559,107.216766,1.77921516,101.941519,1.12804294,64.632099,1.09319842,62.635656,-6.01840639,-344.829286,-6.96891451,-399.289389,64.632099,62.635656,0.23904181,0
3.635000,181,3,727,1.45995748,2.29329586,131.396174,2.29329586,131.396174,10.00000000,10.00000000,10.00000000,10.00000000,0.51408070,29.454655,0.62163770,35.617217,18.41408920,1055.049595,21.51140594,1232.512772,1.77921516,101.941519,1.67165816,95.778957,1.09319842,62.635656,1.05451548,60.419286,-6.96891451,-399.289389,-7.73659277,-443.274114,62.635656,60.419286,0.23904181,0
3.640000,182,0,728,0.44493836,0.69890755,40.044453,0.69890755,40.044453,10.00000000,-2.60855246,10.00000000,-2.60855246,0.62163770,35.617217,0.72324675,41.438987,21.51140594,1232.512772,20.32180786,1164.353823,0.07726985,4.427236,-0.02433920,-1.394533,1.05451548,60.419286,1.01990080,58.436011,-7.73659277,-443.274114,-6.92292976,-396.654657,60.419286,58.436011,0.21236210,0
3.645000,182,1,729,0.44493836,0.69890755,40.044453,0.69890755,40.044453,-2.60855246,-3.24298525,-2.60855246,-3.24298525,0.72324675,41.438987,0.81797010,46.866234,20.32180786,1164.353823,18.94467354,1085.449838,-0.02433920,-1.394533,-0.11906254,-6.821781,1.01990080,58.436011,0.98949045,56.693627,-6.92292976,-396.654657,-6.08206701,-348.476771,58.436011,56.693627,0.21236210,0
3.650000,182,2,730,0.44493836,0.69890755,40.044453,0.69890755,40.044453,-3.24298525,-3.79420137,-3.24298525,-3.79420137,0.81797010,46.866234,0.90502012,51.853833,18.94467354,1085.449838,17.41000938,997.520059,-0.11906254,-6.821781,-0.20611256,-11.809380,0.98949045,56.693627,0.96326494,55.191016,-6.08206701,-348.476771,-5.24509668,-300.521903,56.693627,55.191016,0.21236210,0
3.655000,182,3,731,0.44493836,0.69890755,40.044453,0.69890755,40.044453,-3.79420137,-4.26040220,-3.79420137,-4.26040220,0.90502012,51.853833,0.98376018,56.365306,17.41000938,997.520059,15.74801159,902.294600,-0.20611256,-11.809380,-0.28485262,-16.320853,0.96326494,55.191016,0.94107807,53.919801,-5.24509668,-300.521903,-4.43737507,-254.242864,55.191016,53.919801,0.21236210,0
3.660000,183,0,732,-0.42658061,-0.67007124,-38.392254,-0.67007124,-38.392254,-4.64102316,-10.00000000,-4.64102316,-10.00000000,0.98376018,56.365306,1.04411268,59.823250,15.74801159,902.294600,12.07050228,691.588837,-1.65383142,-94.757561,-1.71418393,-98.215504,0.94107807,53.919801,0.92632598,53.074569,-4.43737507,-254.242864,-2.95041251,-169.046185,53.919801,53.074569,0.15932988,0
3.665000,183,1,733,-0.42658061,-0.67007124,-38.392254,-0.67007124,-38.392254,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.04411268,59.823250,1.08638537,62.245297,12.07050228,691.588837,8.45452881,484.408819,-1.71418393,-98.215504,-1.75645661,-100.637551,0.92632598,53.074569,0.91793692,52.593911,-2.95041251,-169.046185,-1.67780781,-96.131306,53.074569,52.593911,0.15932988,0
3.670000,183,2,734,-0.42658061,-0.67007124,-38.392254,-0.67007124,-38.392254,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.08638537,62.245297,1.11088359,63.648941,8.45452881,484.408819,4.89964628,280.729053,-1.75645661,-100.637551,-1.78095484,-102.041196,0.91793692,52.593911,0.91502249,52.426927,-1.67780781,-96.131306,-0.58288801,-33.397023,52.593911,52.426927,0.15932988,0
3.675000,183,3,735,-0.42658061,-0.67007124,-38.392254,-0.67007124,-38.392254,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.11088359,63.648941,1.11790967,64.051506,4.89964628,280.729053,1.40521431,80.512849,-1.78095484,-102.041196,-1.78798091,-102.443760,0.91502249,52.426927,0.91695416,52.537603,-0.58288801,-33.397023,0.38632882,22.135011,52.426927,52.537603,0.15932988,0
3.680000,184,0,736,-1.57257962,-2.47020245,-141.532175,-2.47020245,-141.532175,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.11790967,64.051506,1.10776222,63.470100,1.40521431,80.512849,-2.02949834,-116.281689,-3.58811212,-205.583681,-3.57796466,-205.002274,0.91695416,52.537603,0.92333198,52.903025,0.38632882,22.135011,1.27556741,73.084629,52.537603,52.903025,0.21342540,0
3.685000,184,1,737,-1.57257962,-2.47020245,-141.532175,-2.47020245,-141.532175,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.10776222,63.470100,1.08073580,61.921600,-2.02949834,-116.281689,-5.40528297,-309.699901,-3.57796466,-205.002274,-3.55093825,-203.453775,0.92333198,52.903025,0.93397737,53.512961,1.27556741,73.084629,2.12907362,121.986933,52.903025,53.512961,0.21342540,0
3.690000,184,2,738,-1.57257962,-2.47020245,-141.532175,-2.47020245,-141.532175,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.08073580,61.921600,1.03712106,59.422659,-5.40528297,-309.699901,-8.72294998,-499.788219,-3.55093825,-203.453775,-3.50732350,-200.954834,0.93397737,53.512961,0.94891912,54.369061,2.12907362,121.986933,2.98835230,171.219974,53.512961,54.369061,0.21342540,0
3.695000,184,3,739,-1.57257962,-2.47020245,-141.532175,-2.47020245,-141.532175,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.03712106,59.422659,0.97720456,55.989697,-8.72294998,-499.788219,-11.98329353,-686.592144,-3.50732350,-200.954834,-3.44740701,-197.521872,0.94891912,54.369061,0.96837378,55.483730,2.98835230,171.219974,3.89092708,222.933700,54.369061,55.483730,0.21342540,0
3.700000,185,0,740,-0.08752260,-0.13748017,-7.877033,-0.13748017,-7.877033,-10.00000000,-7.11998367,-10.00000000,-7.11998367,0.97720456,55.989697,0.90672088,51.951279,-11.98329353,-686.592144,-14.09674168,-807.683803,-1.11468473,-63.866731,-1.04420105,-59.828313,0.96837378,55.483730,0.99072838,56.764555,3.89092708,222.933700,4.47091532,256.164578,55.483730,56.764555,0.23881948,0
3.705000,185,1,741,-0.08752260,-0.13748017,-7.877033,-0.13748017,-7.877033,-7.11998367,-6.23909664,-7.11998367,-6.23909664,0.90672088,51.951279,0.82727355,47.399283,-14.09674168,-807.683803,-15.88946438,-910.399248,-1.04420105,-59.828313,-0.96475372,-55.276316,0.99072838,56.764555,1.01578426,58.200151,4.47091532,256.164578,5.01117802,287.119351,56.764555,58.200151,0.23881948,0
3.710000,185,2,742,-0.08752260,-0.13748017,-7.877033,-0.13748017,-7.877033,-6.23909664,-5.33460999,-6.23909664,-5.33460999,0.82727355,47.399283,0.74047816,42.426273,-15.88946438,-910.399248,-17.35907936,-994.601984,-0.96475372,-55.276316,-0.87795833,-50.303307,1.01578426,58.200151,1.04331613,59.777611,5.01117802,287.119351,5.50636053,315.491219,58.200151,59.777611,0.23881948,0
3.715000,185,3,743,-0.08752260,-0.13748017,-7.877033,-0.13748017,-7.877033,-5.33460999,-4.41980457,-5.33460999,-4.41980457,0.74047816,42.426273,0.64794022,37.124240,-17.35907936,-994.601984,-18.50758934,-1060.406758,-0.87795833,-50.303307,-0.78542039,-45.001273,1.04331613,59.777611,1.07304561,61.480985,5.50636053,315.491219,5.94590187,340.675083,59.777611,61.480985,0.23881948,0
3.720000,186,0,744,0.50042850,0.78607124,45.038565,0.78607124,45.038565,-3.50722456,3.88118672,-3.50722456,3.88118672,0.64794022,37.124240,0.56320995,32.269553,-18.50758934,-1060.406758,-16.94604874,-970.937072,0.13813102,7.914325,0.22286129,12.769011,1.07304561,61.480985,1.10094273,63.079372,5.94590187,340.675083,5.57942963,319.677770,61.480985,63.079372,0.24307939,0
3.725000,186,1,745,0.50042850,0.78607124,45.038565,0.78607124,45.038565,3.88118672,4.32479763,3.88118672,4.32479763,0.56320995,32.269553,0.48687652,27.895970,-16.94604874,-970.937072,-15.26668644,-874.716700,0.22286129,12.769011,0.29919472,17.142595,1.10094273,63.079372,1.12630427,64.532481,5.57942963,319.677770,5.07230663,290.621762,63.079372,64.532481,0.24307939,0
3.730000,186,2,746,0.50042850,0.78607124,45.038565,0.78607124,45.038565,4.32479763,4.68356085,4.32479763,4.68356085,0.48687652,27.895970,0.41938156,24.028793,-15.26668644,-874.716700,-13.49899387,-773.435377,0.29919472,17.142595,0.36668968,21.009771,1.12630427,64.532481,1.14853609,65.806270,5.07230663,290.621762,4.44635391,254.757313,64.532481,65.806270,0.24307939,0
3.735000,186,3,747,0.50042850,0.78607124,45.038565,0.78607124,45.038565,4.68356085,4.95836639,4.68356085,4.95836639,0.41938156,24.028793,0.36102349,20.685122,-13.49899387,-773.435377,-11.67161655,-668.734369,0.36668968,21.009771,0.42504776,24.353442,1.14853609,65.806270,1.16715693,66.873166,4.44635391,254.757313,3.72416162,213.378743,65.806270,66.873166,0.24307939,0
3.740000,187,0,748,0.42551047,0.66839027,38.295942,0.66839027,38.295942,5.15112448,4.20967674,5.15112448,4.20967674,0.36102349,20.685122,0.31043839,17.786810,-11.67161655,-668.734369,-10.11701870,-579.662473,0.30736679,17.610820,0.35795188,20.509132,1.16715693,66.873166,1.18218029,67.733941,3.72416162,213.378743,3.00467348,172.155109,66.873166,67.733941,0.21180396,0
3.745000,187,1,749,0.42551047,0.66839027,38.295942,0.66839027,38.295942,4.20967674,4.38116789,4.20967674,4.38116789,0.31043839,17.786810,0.26777565,15.342415,-10.11701870,-579.662473,-8.53254986,-488.879095,0.35795188,20.509132,0.40061462,22.953527,1.18218029,67.733941,1.19333839,68.373254,3.00467348,172.155109,2.23160982,127.861824,67.733941,68.373254,0.21180396,0
3.750000,187,2,750,0.42551047,0.66839027,38.295942,0.66839027,38.295942,4.38116789,4.48479939,4.38116789,4.48479939,0.26777565,15.342415,0.23307276,13.354085,-8.53254986,-488.879095,-6.94057989,-397.665935,0.40061462,22.953527,0.43531752,24.941856,1.19333839,68.373254,1.20043349,68.779773,2.23160982,127.861824,1.41902733,81.304277,68.373254,68.779773,0.21180396,0
3.755000,187,3,751,0.42551047,0.66839027,38.295942,0.66839027,38.295942,4.48479939,4.52362728,4.48479939,4.52362728,0.23307276,13.354085,0.20626217,11.817952,-6.94057989,-397.665935,-5.36211824,-307.226745,0.43531752,24.941856,0.46212810,26.477990,1.20043349,68.779773,1.20336187,68.947556,1.41902733,81.304277,0.58568370,33.557204,68.779773,68.947556,0.21180396,0
3.760000,188,0,752,1.08403158,1.70279288,97.562846,1.70279288,97.562846,4.50134277,10.00000000,4.50134277,10.00000000,0.20626217,11.817952,0.19693223,11.283385,-5.36211824,-307.226745,-1.86598766,-106.913217,1.49653071,85.744894,1.50586066,86.279460,1.20336187,68.947556,1.19978523,68.742630,0.58568370,33.557204,-0.71531647,-40.984615,68.947556,68.742630,0.24466071,0
3.765000,188,1,753,1.08403158,1.70279288,97.562846,1.70279288,97.562846,10.00000000,10.00000000,10.00000000,10.00000000,0.19693223,11.283385,0.20478566,11.733354,-1.86598766,-106.913217,1.57068741,89.993760,1.50586066,86.279460,1.49800722,85.829492,1.19978523,68.742630,1.18957770,68.157782,-0.71531647,-40.984615,-2.04150081,-116.969380,68.742630,68.157782,0.24466071,0
3.770000,188,2,754,1.08403158,1.70279288,97.562846,1.70279288,97.562846,10.00000000,10.00000000,10.00000000,10.00000000,0.20478566,11.733354,0.22953217,13.151224,1.57068741,89.993760,4.94930220,283.574127,1.49800722,85.829492,1.47326072,84.411621,1.18957770,68.157782,1.17273724,67.192894,-2.04150081,-116.969380,-3.36808872,-192.977269,68.157782,67.192894,0.24466071,0
3.775000,188,3,755,1.08403158,1.70279288,97.562846,1.70279288,97.562846,10.00000000,10.00000000,10.00000000,10.00000000,0.22953217,13.151224,0.27088836,15.520760,4.94930220,283.574127,8.27124023,473.907157,1.47326072,84.411621,1.43190452,82.042086,1.17273724,67.192894,1.14939177,65.855297,-3.36808872,-192.977269,-4.66908312,-267.518757,67.192894,65.855297,0.24466071,0
3.780000,189,0,756,1.49319136,2.34549952,134.387223,2.34549952,134.387223,10.00000000,10.00000000,10.00000000,10.00000000,0.27088836,15.520760,0.32857764,18.826112,8.27124023,473.907157,11.53785896,661.070623,2.07461116,118.866463,2.01692188,115.561111,1.14939177,65.855297,1.11982012,64.160967,-4.66908312,-267.518757,-5.91433477,-338.866421,65.855297,64.160967,0.23136406,0
3.785000,189,1,757,1.49319136,2.34549952,134.387223,2.34549952,134.387223,10.00000000,10.00000000,10.00000000,10.00000000,0.32857764,18.826112,0.40232998,23.051810,11.53785896,661.070623,14.75046730,845.139522,2.01692188,115.561111,1.94316953,111.335413,1.11982012,64.160967,1.08448231,62.136259,-5.91433477,-338.866421,-7.06756353,-404.941562,64.160967,62.136259,0.23136406,0
3.790000,189,2,758,1.49319136,2.34549952,134.387223,2.34549952,134.387223,10.00000000,10.00000000,10.00000000,10.00000000,0.40232998,23.051810,0.49188143,28.182730,14.75046730,845.139522,17.91028976,1026.184013,1.94316953,111.335413,1.85361809,106.204493,1.08448231,62.136259,1.04405391,59.819883,-7.06756353,-404.941562,-8.08568478,-463.275612,62.136259,59.819883,0.23136406,0
3.795000,189,3,759,1.49319136,2.34549952,134.387223,2.34549952,134.387223,10.00000000,10.00000000,10.00000000,10.00000000,0.49188143,28.182730,0.59697354,34.204064,17.91028976,1026.184013,21.01841736,1204.266607,1.85361809,106.204493,1.74852598,100.183159,1.04405391,59.819883,0.99945539,57.264576,-8.08568478,-463.275612,-8.91970539,-511.061473,59.819883,57.264576,0.23136406,0
3.800000,190,0,760,0.47248417,0.74217641,42.523576,0.74217641,42.523576,10.00000000,-1.99113989,10.00000000,-1.99113989,0.59697354,34.204064,0.69716150,39.944411,21.01841736,1204.266607,20.03759193,1148.069449,0.14520288,8.319512,0.04501492,2.579165,0.99945539,57.264576,0.95890248,54.941065,-8.91970539,-511.061473,-8.11058903,-464.702521,57.264576,54.941065,0.20413822,0
3.805000,190,1,761,0.47248417,0.74217641,42.523576,0.74217641,42.523576,-1.99113989,-2.64551926,-1.99113989,-2.64551926,0.69716150,39.944411,0.79145741,45.347170,20.03759193,1148.069449,18.85917854,1080.551336,0.04501492,2.579165,-0.04928100,-2.823593,0.95890248,54.941065,0.92263907,52.863325,-8.11058903,-464.702521,-7.25268078,-415.547999,54.941065,52.863325,0.20413822,0
3.810000,190,2,762,0.47248417,0.74217641,42.523576,0.74217641,42.523576,-2.64551926,-3.22312450,-2.64551926,-3.22312450,0.79145741,45.347170,0.87901348,50.363762,18.85917854,1080.551336,17.51120949,1003.318398,-0.04928100,-2.823593,-0.13683707,-7.840186,0.92263907,52.863325,0.89075065,51.036253,-7.25268078,-415.547999,-6.37768841,-365.414629,52.863325,51.036253,0.20413822,0
3.815000,190,3,763,0.47248417,0.74217641,42.523576,0.74217641,42.523576,-3.22312450,-3.72137833,-3.22312450,-3.72137833,0.87901348,50.363762,0.95912457,54.953790,17.51120949,1003.318398,16.02221298,918.005182,-0.13683707,-7.840186,-0.21694815,-12.430213,0.89075065,51.036253,0.86318892,49.457082,-6.37768841,-365.414629,-5.51234055,-315.833849,51.036253,49.457082,0.20413822,0
3.820000,191,0,764,-0.41792846,-0.65648049,-37.613561,-0.65648049,-37.613561,-4.13891697,-10.00000000,-4.13891697,-10.00000000,0.95912457,54.953790,1.02081394,58.488331,16.02221298,918.005182,12.33788395,706.908678,-1.61560506,-92.567351,-1.67729443,-96.101892,0.86318892,49.457082,0.84416085,48.366854,-5.51234055,-315.833849,-3.80560875,-218.045320,49.457082,48.366854,0.14483821,0
3.825000,191,1,765,-0.41792846,-0.65648049,-37.613561,-0.65648049,-37.613561,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.02081394,58.488331,1.06438804,60.984942,12.33788395,706.908678,8.71482277,499.322564,-1.67729443,-96.101892,-1.72086853,-98.598504,0.84416085,48.366854,0.83254689,47.701423,-3.80560875,-218.045320,-2.32278752,-133.085922,48.366854,47.701423,0.14483821,0
3.830000,191,2,766,-0.41792846,-0.65648049,-37.613561,-0.65648049,-37.613561,-10.00000000,-10.00000000,-10.00000000,-10.00000000,1.06438804,60.984942,1.09015167,62.461090,8.71482277,499.322564,5.15272951,295.229654,-1.72086853,-98.598504,-1.74663216,-100.074651,0.83254689,47.701423,0.82742000,47.407674,-2.32278752,-133.085922,-1.02537358,-58.749578,47.701423,47.407674,0.14483821,0
