time_s,target_angle_deg,motor_angle_deg,motor_vel_deg_s,motor_torque_nm,pole_angle_deg,pole_vel_deg_s,policy_action,policy_updated
7.7918,-74.368,-61.136,-417.860,0.917,66.450,588.769,-0.734619,0
7.7979,-74.368,-64.081,-356.913,0.868,69.610,557.976,0.327452,1
7.8029,-71.383,-66.279,-306.123,0.585,72.070,483.779,0.327452,0
7.8081,-71.383,-68.059,-248.869,1.067,74.530,448.434,0.327452,0
7.8128,-71.383,-69.444,-190.692,0.668,74.530,448.434,0.327452,0
7.8179,-71.383,-70.477,-139.902,0.760,76.290,369.496,1.969274,1
7.8229,-62.398,-71.202,-96.500,0.834,78.050,331.242,1.969274,0
7.8279,-62.398,-71.356,21.701,1.515,79.450,282.355,1.969274,0
7.8329,-62.398,-70.960,73.414,0.959,80.160,200.616,1.969274,0
7.8379,-62.398,-70.367,95.577,0.652,80.160,200.616,2.663599,1
7.8429,-47.413,-70.367,95.577,0.652,80.860,156.588,2.663599,0
7.8478,-47.413,-69.598,114.969,0.286,81.210,108.468,2.663599,0
7.8529,-47.413,-66.938,252.563,1.183,81.210,54.234,2.663599,0
7.8579,-47.413,-65.070,293.195,0.619,81.210,27.117,3.018072,1
7.8629,-26.429,-63.026,307.047,0.253,80.510,-44.752,3.018072,0
7.8681,-26.429,-60.542,413.243,2.063,79.800,-81.981,3.018072,0
7.8729,-26.429,-57.443,481.578,1.258,79.800,-81.981,3.018072,0
7.8779,-26.429,-54.014,528.674,0.668,78.400,-157.045,3.334637,1
7.8839,0.556,-54.014,528.674,0.668,76.990,-195.517,3.334637,0
7.8889,0.556,-45.970,633.024,2.080,75.230,-244.420,3.334637,0
7.8939,0.556,-41.376,709.670,1.316,73.120,-293.336,3.334637,0
7.8989,0.556,-36.475,750.302,0.511,70.660,-359.967,3.626922,1
7.9038,30.556,-36.475,750.302,0.511,70.660,-359.967,3.626922,0
7.9089,30.556,-26.144,838.953,2.072,68.200,-376.329,3.626922,0
7.9139,30.556,-20.166,919.293,1.291,65.740,-405.351,3.626922,0
7.9189,30.556,-13.902,952.537,0.560,62.930,-433.034,4.278439,1
7.9239,60.556,-7.594,948.843,-0.046,60.120,-449.289,4.278439,0
7.9289,60.556,-1.088,1000.556,1.656,57.660,-429.075,4.278439,0
7.9339,60.556,5.857,1064.274,1.050,57.660,-429.075,4.278439,0
7.9389,60.556,13.023,1075.356,0.311,55.200,-419.157,4.900469,1
7.9439,90.556,13.023,1075.356,0.311,53.090,-377.377,4.900469,0
7.9489,90.556,27.353,1086.437,1.084,50.980,-374.011,4.900469,0
7.9539,90.556,34.826,1130.763,0.627,49.570,-304.809,4.900469,0
7.9589,90.556,42.519,1130.763,0.046,48.160,-267.425,5.106077,1
7.9649,114.556,51.245,1089.207,-0.776,47.810,-164.166,5.106077,0
7.9699,114.556,58.388,1083.667,0.394,47.810,-164.166,5.106077,0
7.9749,114.556,65.597,1075.356,0.095,47.460,-109.697,5.106077,0
7.9799,114.556,72.719,1057.810,-0.320,47.460,-54.848,4.803747,1
7.9849,132.556,79.576,1011.638,-0.868,48.520,60.686,4.803747,0
7.9899,132.556,86.104,973.776,-0.112,49.920,149.199,4.803747,0
7.9949,132.556,92.544,945.149,-0.311,52.380,276.659,4.803747,0
8.0000,132.556,98.632,900.824,-0.685,52.380,276.659,4.237136,1
8.0049,144.556,104.369,838.029,-1.175,54.490,306.788,4.237136,0
8.0099,144.556,104.369,838.029,-1.175,57.660,429.008,4.237136,0
8.0149,144.556,114.853,746.608,-0.552,60.470,448.126,4.237136,0
8.0199,144.556,119.601,692.125,-0.967,64.340,546.172,3.424464,1
8.0249,150.556,124.018,629.330,-1.150,67.500,542.111,3.424464,0
8.0300,150.556,127.997,578.540,-0.602,67.500,542.111,3.424464,0
8.0349,150.556,131.645,531.445,-0.710,71.370,577.520,3.424464,0
8.0399,150.556,135.008,475.114,-0.751,75.230,622.512,2.509322,1
8.0449,150.556,137.975,420.631,-0.868,78.750,603.275,2.509322,0
8.0508,150.556,137.975,420.631,-0.868,81.910,569.257,2.509322,0
8.0559,150.556,143.053,296.889,-0.959,85.080,541.341,2.509322,0
8.0609,150.556,144.811,253.487,-0.552,88.240,535.431,1.820074,1
8.0659,144.556,144.811,253.487,-0.552,88.240,535.431,1.820074,0
8.0709,144.556,147.338,131.591,-1.391,91.050,497.085,1.820074,0
8.0759,144.556,147.888,49.404,-1.050,93.870,491.450,1.820074,0
8.0809,144.556,147.954,-11.543,-0.577,95.980,421.150,1.288626,1
8.0859,132.556,147.734,-39.247,-0.336,97.730,359.108,1.288626,0
8.0908,132.556,147.734,-39.247,-0.336,99.490,322.479,1.288626,0
8.0958,132.556,147.163,-114.969,-1.358,99.490,322.479,1.288626,0
8.1008,132.556,146.240,-164.836,-1.067,100.550,248.028,0.967968,1
8.1059,114.556,143.668,-209.161,-0.436,101.600,208.642,0.967968,0
